Academia Kiioviensis Mohileana,http://www.ukma.kiev.ua/
Academia Lugduno Batava,http://www.leiden.edu/
Academia Medica Bialostocensis,http://www.amb.edu.pl
Academia Militar das Agulhas Negras,http://www.aman.ensino.eb.br
Academia Militaris Philippinensis,http://www.pma.ph
Academia Navală Mircea cel Bătrân,http://www.anmb.ro
Academia S. Marci Vrbis Regvm in Perv,http://www.unmsm.edu.pe
Academia Universitarum Bostoniensis,http://www.buacademy.org
Academic block,http://nirtar.nic.in/
Academic Health Center,http://health.uc.edu/
Academic Law University (Institute of State and Law/RAS),http://www.igpran.ru/en/
Academie Minerva,http://www.academieminerva.nl/
Academy of Art University,http://www.academyart.edu/
Academy of Christian Humanism  University,http://www.academia.cl/
Academy of Drama and Film in Budapest,http://www.szfe.hu
Academy of Dramatic Art,http://www.adu.hr/
Academy of Economic Studies of Moldova,http://www.ase.md
Academy of Film & Multimedia Marubi,http://www.marubifilmschool.com
Academy of Fine Arts and Design in Bratislava,http://www.vsvu.sk/
Academy of Fine Arts in Warsaw,http://www.asp.waw.pl/menu.aspx?MENU_ID=6
Academy of Fine Arts Nuremberg thumb|AdBK Aula||center|250px,http://www.adbk-nuernberg.de
Academy of Fine Arts Zagreb,http://www.alu.hr/
"Academy of Fine Arts, Prague",http://www.avu.cz/en/
Academy of Korean Studies,http://www.aks.ac.kr/
Academy of Labour and Social Relations,http://www.atiso.ru/
Academy of Maritime Education and Training,http://www.ametuniv.ac.in
Academy of Media Arts,http://www.khm.de
Academy of Music,http://www.muza.hr/
Academy of Music and Music Communication in Esbjerg,http://vmk.dk/
Academy of Performing Arts in Bratislava,http://www.vsmu.sk/
Academy of Performing Arts in Prague,http://www.amu.cz/
Academy of Physical and Sports Education Vojo Kushi,http://www.aefs.edu.al
Academy of Public Administration under the aegis of the President of the Republic of Belarus,http://www.pac.by
Academy of Sciences of the Czech Republic,http://www.avcr.cz/index.html
ACADEMY OF TECHNOLOGY,http://www.aot.edu.in/
Academy of the New Church Theological School,http://www.ancts.org/
Acadia Divinity College,http://adc.acadiau.ca/
Acadia University,http://www.acadiau.ca
Accademia di Architettura di Mendrisio,http://www.arc.usi.ch/
Accademia Italiana Skopje,http://www.accademiaitaliana.com/
Accademia Italiana Thailand,http://www.aithai.co.th/
Accademia Navale,http://www.marina.difesa.it/accademia/index.asp
Accurate Institute of Management and Technology,http://www.accurate.in/
Acharya Brojendra Nath Seal College,http://abnsealcollege.org/
Acharya Institute of TechnologyBangalore,http://www.acharya.Ac.In//
Acharya Institute of TechnologyBangalore,http://www.acharya.Ac.In/
Acharya Jagadish Chandra Bose College,http://www.ajcbosecollege.org/
Acharya N. G. Ranga Agricultural University,http://www.angrau.net
Acharya Nagarjuna University,http://www.nagarjunauniversity.ac.in
Acharya Narendra Dev College,http://andcollege.du.ac.in/
Acharya Pathasala Public School,http://apspublic.com
Acharya Prafulla Chandra College,http://www.apccollege.ac.in/
Achievers University,http://www.achievers.edu.ng
Acıbadem University,http://www.acibadem.edu.tr/
Aconcagua University,http://www.uda.edu.ar/
ACSI College,http://acsi.edu.ph
ACSI College Iloilo,http://acsi.edu.ph/main
ACT College,http://www.actcollege.edu/
Adam Mickiewicz University,http://www.amu.edu.pl
Adam Smith College,http://www.adamsmith.ac.uk/pages/default.aspx
Adam Smith University,http://www.adamsmith.edu
Adani Institute of Infrastructure Management,http://www.aiim.ac.in
"ADCET, Ashta",http://adcet.in/
Addis Ababa University,http://www.aau.edu.et/
Addis Continental Institute of Public Health,http://www.addiscontinental.edu.et/
Adelaide College of Divinity,http://www.acd.edu.au/
Adelphi University,http://www.adelphi.edu/
Adichunchanagiri Institute of Technology,http://www.aitchikmagalur.ac.in
Adikavi Nannaya University,http://www.nannayauniversity.info/
Aditanar College of Arts & Science,http://www.aditanarcollege.in
Adithya Institute of Technology,http://adithyatech.edu.in
Aditya College,http://www.aditya.edu.in/
Adıyaman Üniversitesi,http://www.adiyaman.edu.tr
Adıyaman University,http://www.adiyaman.edu.tr
Admas University College,http://www.au.edu.et
"Admas University College, Hargeisa",http://www.admashmc.com/
Administrative Staff College of India,http://www.asci.org.in/
Admiral Makarov National University of Shipbuilding,http://www.nuos.edu.ua/en
Adnan Menderes Üniversitesi,http://www.adu.edu.tr
Adnan Menderes University,http://www.adu.edu.tr
Adolfo Ibáñez University,http://www.uai.cl/english/
Adoni Arts and Science College,http://www.aascollege.com
Adrian College,http://www.adrian.edu
Advanced Academy of Georgia,http://www.advancedacademy.org/
Advanced Electronics Company,http://www.aecl.com/
Advanced Learning and Research Institute,http://www.alari.ch
Advanced Technology & Education Park,http://www.atep.us
Advanced Technology College,http://www.advancedtechcenter.org
Adventist International Institute of Advanced Studies,http://www.aiias.edu/
Adventist University of Africa,http://aua.ac.ke/index.php
Adventist University of the Philippines,http://www.aup.edu.ph/
Adventistang Unibersidad ng Pilipinas,http://www.aup.edu.ph/
Advisory Council of Faculty Senates,http://www.flacfs.org/
Aeronautical College of Bangladesh,http://www.acb-bd.com/
Aeronautical Institute of Bangladesh,http://www.aib-bd.org/
"AFDA, The school of Motion Picture Medium and Live Performance",http://www.afda.co.za/
Afghanistan Public Policy Research Organization,http://www.appro.org.af/
AFI Conservatory,http://www.afi.com/education/conservatory/
AFMC,http://afmc.nic.in/
Africa Nazarene University,http://www.anu.ac.ke/
Africa University,http://www.africau.edu;
Africa University,http://www.support-africauniversity.org
African Bile College (ABC),http://www.abcuganda.org
African Institute for Mathematical Sciences,http://www.aims.ac.za/
African Methodist Episcopal University,http://www.14thamechurch.com/
African Studies,http://www.latam.ufl.edu/
Aga Khan University,http://www.aku.edu/
Agape College,http://www.agapecollege.com/
AGH University of Science and Technology,http://agh.edu.pl/en
Agnel Polytechnic,http://www.apv.ac.in
Agnes Scott College,http://www.agnesscott.edu/
Agora University,http://www.univagora.ro/english.html
Agra College,http://www.agracollegeagra.com
Agricultural Cooperative College,http://www.nonghyup.ac.kr/
Agricultural State University of Moldova,http://www.uasm.md/u/
Agricultural University of Athens,http://www.aua.gr/
Agricultural University of Cracow,http://www.ar.krakow.pl/english
"Agricultural University of Havana ""Fructuoso Rodríguez Pérez""",http://www.isch.edu.cu/
Agricultural University of Tirana,http://ubt.edu.al/
Agriculture and Technology,http://www.tuat.ac.jp/english/index.html
Agriculture and Technology,http://www.tuat.ac.jp/en/index.html
Agriculture and Technology,http://www.tuat.ac.jp/
Agromediteranski Fakultet,http://www.af.unmo.ba
"Agromediterranean Faculty University ""Džemal Bijedić"" of Mostar",http://www.af.unmo.ba
Agropolis,http://www.agropolis.org/
Agropolis International,http://www.agropolis.org/
Agusan del Sur College,http://agusandelsurcollege.com/
Agusan del Sur College,http://agusandelsurcollege.com
Ahlia University,http://www.ahlia.edu.bh
Ahmadu Bello University,http://www.abu.edu.ng/
Ahmedabad Textile Industry's Research Association,http://www.atira-rnd-tex.org/
Ahram Canadian University  ,http://www.acu.edu.eg/
Ahsan-Ul-Uloom,http://www.ahsanululoom.com
Ahsanullah University of Science and Technology,http://www.aust.edu
Ahvaz Jundishapur University of Medical Sciences,http://ajums.ac.ir/
AIAS College of Natural Medicine,http://wwww.natural-medicine.com.au/
AIB,http://www.aib-bd.org/
AICAR Business School,http://www.aicar.net
Aichi Bunkyo University,http://www.abu.ac.jp/english/
Aichi Bunkyo University,http://www.abu.ac.jp/
Aichi Bunkyo Women's College,http://www.ai-bunkyo.ac.jp/
Aichi Gakuin University,http://www.agu.ac.jp/english/index.html
Aichi Gakuin University,http://www.aichi-gakuin.ac.jp/english/index.html
Aichi Gakusen University,http://www.gakusen.ac.jp/u/index.php
Aichi Institute of Technology,http://www.ait.ac.jp/e/index.html
Aichi Kiwami College of Nursing,http://ns.aichi-kiwami.ac.jp/
Aichi Konan College,http://www.konan.ac.jp/
Aichi Medical College for Physical and Occupational Therapy,http://www.yuai.ac.jp
Aichi Medical University,http://www.aichi-med-u.ac.jp/english/index.html
Aichi Medical University,http://www.aichi-med-u.ac.jp/
Aichi Mizuho College,http://www.aichi-mizuho.ac.jp/amc/
Aichi Mizuho College,http://amc.mizuho-c.ac.jp/hp/top.html
Aichi Prefectural College of Nursing & Health,http://www.nrs.aichi-pu.ac.jp/index-e.htm
Aichi Prefectural College of Nursing & Health,http://www.aichi-nurs.ac.jp/
Aichi Prefectural University,http://www.aichi-pu.ac.jp/eng/
Aichi Prefectural University,http://www.aichi-pu.ac.jp/
Aichi Prefectural University of Fine Arts and Music,http://www.aichi-fam-u.ac.jp/top?set_language=en-us
Aichi Prefectural University of Fine Arts and Music,http://www.aichi-fam-u.ac.jp/
Aichi Sangyo University,http://asu-g.net/univ/
Aichi Shinshiro Otani University,http://www.owari.ac.jp/shinshiro.html
Aichi Shinshiro Otani University,http://www.owari.ac.jp/shinshiro/index.htm
Aichi Shukutoku University,http://www.aasa.ac.jp/english/index.html
Aichi Shukutoku University,http://www.aasa.ac.jp/
Aichi Toho University,http://www.aichi-toho.ac.jp/english/
Aichi Toho University,http://www.aichi-toho.ac.jp/english/index.html
Aichi University,http://www.aichi-u.ac.jp/foreign/english/index.html
Aichi University of Education,http://www.aichi-edu.ac.jp/eng/index.html
Aichi University of Technology,http://www.aut.ac.jp/
Aichi University of Technology Automotive Junior College,http://www.aut.ac.jp/auto/autotop.htm
Aiken,http://www.usca.edu/
Aikoku gakuen daigaku,http://www.aikoku-u.ac.jp/
Aikoku Gakuen University,http://www.aikoku-u.ac.jp/
Aims Community College,http://www.aims.edu
AIMST University,http://www.aimst.edu.my/
"Ain Shams school of Medicine, Ain Shams University",http://med.shams.edu.eg/
Ain Shams University,http://net.shams.edu.eg/
Aino College,http://col.aino.ac.jp/
Air Force Institute of Technology (AFIT),http://www.afit.edu/
Air University,http://www.au.edu.pk/
AIT,http://www.ait.asia/
Aitken House,http://www.aitkenhouse.isgreat.org
Aix-Marseille I,http://www.univ-provence.fr/
Aix-Marseille II,http://www.univmed.fr/
Aix-Marseille III,http://www.univ-cezanne.fr/
Aizu University,http://www.u-aizu.ac.jp/official/index_e.html
"Ajay Binay Institute of Technology Cuttack http://www.abit-pmca.com/default.asp, Orissa, INDIA",http://www.abit-pmca.com/default.asp
Ajay Kumar Garg Engineering College,http://www.akgec.org/
Ajloun National Private University,http://www.anpu.edu.jo
Ajman University of Science and Technology Network,http://www.ajman.ac.ae/
Ajou University,http://www.ajou.ac.kr/
Akademia e Arteve,http://www.artacademy.al
Akademia e Arteve,http://www.marubifilmschool.com
Akademia e Edukimit Fizik dhe e Sporteve Vojo Kushi,http://www.aefs.edu.al
Akademia Górniczo-Hutnicza,http://agh.edu.pl/en
Akademia Leona Koźmińskiego,http://www.kozminski.edu.pl
Akademia Muzyczna im. Karola Szymanowskiego w Katowicach,http://www.am.katowice.pl
Akademia Obrony Narodowej,http://www.aon.edu.pl/
Akademia Sztuk Pięknych w Krakowie,http://www.asp.krakow.pl
Akademia Sztuk Pięknych w Warszawie,http://www.asp.waw.pl/menu.aspx?MENU_ID=6
Akademia Techniczno-Humanistyczna w Bielsku-Białej,http://www.ath.bielsko.pl/
Akademie,http://www.amu.cz/
Akademie,http://www.avcr.cz/index.html
Akademie der Bildenden ,http://www.adbk-nuernberg.de
Akademija dramske umjetnosti (ADU),http://www.adu.hr/
Akademija likovnih umjetnosti u Zagrebu (ALU),http://www.alu.hr/
Akademiyang Militar ng Pilipinas,http://www.pma.ph
Akademiyang Panlalayag ng Pilipinas,http://www.pmma.edu.ph
Akaki Tsereteli State University,http://www.atsu.edu.ge
Akdeniz Üniversitesi,http://www.akdeniz.edu.tr
Akdeniz University,http://www.akdeniz.edu.tr
Akershus University College,http://www.hiak.no
Akhil Bharatiya Aayurvigyan Sansthan,http://www.aiims.edu/
Akhtar Saeed Medical and Dental College (AMDC),http://www.amdc.edu.pk/
Akita International University,http://www.aiu.ac.jp
Akita University,http://www.akita-u.ac.jp/english/
Aklan State University,http://www.asu.edu.ph/
Aksaray University,http://eng.aksaray.edu.tr/
Al Ain University of Science and Technology,http://www.alainuniversity.ac.ae/
Al Akhawayn University,http://www.aui.ma/
Al al-Bayt University,http://www.aabu.edu.jo/
Al Fateh University,http://www.alfateh.edu.ly
Al Ghurair University,http://www.agu.ae/
Al-Ahliyya Amman University,http://www.ammanu.edu.jo
Al-Arab Medical University/Jamiaat Al-Arab Al-Tibiya,
Al-Azhar University,http://www.azhar.edu.eg/En/index.htm
Al-Azhar University - Gaza,http://www.alazhar-gaza.edu
Al-Baath University,http://www.albaath-univ.edu.sy/
Al-Farabi Kazakh National University,http://www.kaznu.kz/
Al-Hussein Bin Talal University,http://www.ahu.edu.jo/
Al-Isra University,http://www.isra.edu.jo
Al-Jamiah Al-Islamiah,http://www.aljameahpatiya.com/
Al-Jamiatul Ahlia Darul Ulum Muinul Islam,http://darululum-hathazari.com/
"Al-Jamiatul Arabiatul Islamiah, Ziri",http://www.jamiaislamiaziri.org/
Al-Jamiatul Islamiah Qasemul Uloom Charia,http://chariamadrasha.org/
"Al-Kabir Polytechnic, Jamshedpur",http://al-kabirjsr.com
Al-Khair University,http://alkhair.edu.pk/
Al-Mustansiriya University,http://www.uomustansiriyah.edu.iq
Al-Quds Open University,http://www.qou.edu
Al-Quds University,http://www.alquds.edu/
Al-Zaytoonah University of Jordan,http://www.alzaytoonah.edu.jo
Alabama A&M University,http://www.aamu.edu/
Alabama Agricultural and Mechanical University,http://www.aamu.edu/
Alabama Southern Community College,http://www.ascc.edu/
Alabama State University,http://www.alasu.edu/
Alagappa Chettair College of Engineering and Technology,http://www.accet.in
Alagappa University,http://www.alagappauniversity.ac.in
Alamance Community College,http://www.alamancecc.edu
Alaska Pacific University,http://www.alaskapacific.edu/
ALBA Graduate Business School,http://www.alba.edu.gr
Albany College of Pharmacy and Health Sciences,http://www.acphs.edu/
Albany Law School,http://www.albanylaw.edu/
Albany Medical College,http://www.amc.edu/
Albany State University,http://www.asurams.edu
Albert A. List College of Jewish Studies,http://www.jtsa.edu/list
Albert Einstein College of Medicine,http://www.einstein.yu.edu/
Albert-Ludwigs-Universität Freiburg,http://www.uni-freiburg.de
Alberta College of Art + Design,http://www.acad.ca
"Alberta School of Business, University of Alberta",http://www.business.ualberta.ca/
Albertian Institute of Management,http://www.aim.edu.in/
Alberto Hurtado University,http://www.uahurtado.cl
Albertus Magnus College,http://www.albertus.edu/
Albion College,http://www.albion.edu
Albright College,http://www.albright.edu/
Alcorn State University,http://www.alcorn.edu
Aldersgate College,http://www.aldersgate-college.com/
Alderson–Broaddus College,http://www.ab.edu/
Alecu Russo State University of Bălţi,http://www.usb.md/
Alejandro de Humboldt University / UAH,http://www.unihumboldt.edu.ve
Aleksander Moisiu University,http://www.uamd.edu.al/
Aleksandër Xhuvani University,http://www.uniel.edu.al
Aleksandra Gieysztora ,http://www.ah.edu.pl
Alexander Technological Educational Institute of Thessaloniki,http://www.teiteh.gr
Alexandria Faculty of Medicine,http://www.alexmed.edu.eg/
Alexandria Technical and Community College,http://www.alextech.edu
Alexandria University,http://www.alexu.edu.eg/
Alexandru Ioan Cuza University,http://www.uaic.ro/
Alfaisal University,http://www.alfaisal.edu/
"Alfred Nobel University of Economics and Law, Dnipropetrovs'k, Ukraine",http://duep.edu
Alfred State College,http://www.alfredstate.edu
Alfred University,http://www.alfred.edu
Algoma University,http://www.algomau.ca/
Algonquin College of Applied Arts and Technology,http://www.algonquincollege.com
ALHOSN University,http://www.alhosnu.ae/
Alia Madrasah Education Board,http://www.bmeb.gov.bd/
Aliah University,http://www.aliah.ac.in
Alice Lloyd College,http://www.alc.edu/
Aligarh Muslim University,http://www.amu.ac.in/
All Hallows College,http://www.allhallows.ie
All India Institute of Medical Sciences(()),http://www.aiims.edu/
All Nations University,http://www.allnationsuniversity.org/
All Saints University (ASU),http://www.asu.ac.ug
All-Russian State University of Cinematography named after S. A. Gerasimov (VGIK),http://www.vgik.info
Allahabad University,http://www.allduniv.ac.in
Allama Iqbal Medical College,http://www.aimc.edu.pk/
Allama Iqbal Open University,http://www.aiou.edu.pk/
Allameh Tabatabaei High School,http://www.atcce.com
Allameh Tabatabai University,http://www.atu.ac.ir/index_en.htm
Allameh Tabatabai University,http://www.atu.ac.ir/
Allegany College of Maryland,http://www.allegany.edu
Allegheny College,http://www.allegheny.edu/
Allen Community College,http://www.allencc.edu/
Allen East Local School District,http://ae.k12.oh.us/
Allen East Public Schools,http://ae.k12.oh.us/
Allen University,http://www.allenuniversity.edu/
Alliance College of Australia,http://www.aca.act.edu.au/index.html
Alliance Collge of Theology,http://www.aca.act.edu.au/index.html
Alliance Française de Delhi,http://www.afdelhi.org/
Alliance Française de Dhaka,http://www.afdhaka.org/
Alliance Française de Washington,http://www.francedc.org/
Alliance Theological Seminary,http://www.nyack.edu/ATS
Alliant International University,http://www.alliant.edu
Alma College,http://www.alma.edu
Alma Mater Alberto-Ludoviciana,http://www.uni-freiburg.de
Alma Mater Kepleriana,http://www.jku.at
Alma mater Lipsiensis,http://www.uni-leipzig.de/
Alma Mater Studiorum,http://unibo.it/
Alma Ticinensis Universitas,http://www.unipv.it/
Alma Universitas Humboldtiana Berolinensis'',http://www.hu-berlin.de/standardseite-en
Alma Universitas Taurinensis,http://www.unito.it/
Almo Collegio Borromeo,http://www.collegioborromeo.it
Almum Collegium Borromaeum,http://www.collegioborromeo.it
Alpena Community College,http://www.alpenacc.edu/
Alpha Arts & Science College,http://www.alphagroup.edu
Alpha Classes,http://www.alphaclasses.com/
Alpha Manager Logo,http://www.trustnet.com/alphamanager
Alphacrucis,http://alphacrucis.edu.au
Altai State Medical University,http://www.agmu.ru
Altai State Pedagogical Academy,http://www.uni-altai.ru/
Altai State Technical University,http://www.altstu.ru
Altai State University,http://www.asu.ru/
Alternative Energy Institute,http://www.windenergy.org/
Althouse College of Education,http://www.edu.uwo.ca/
Alumni Association,http://www.ufalumni.ufl.edu/
Alumni Hall,http://www.nd.edu/~alumh/Welcome.html
Alvernia University,http://www.alvernia.edu/
Alverno College,http://www.alverno.edu/
Alvin Community College,http://www.alvincollege.edu/
Alzahra University,http://www.alzahra.ac.ir/index.asp
Alzahra University,http://www.alzahra.ac.ir/
Alzaiem Alazhari University,http://www.aau.edu.sd/Alzaiem
AMA Computer University,http://www.ama.edu.ph/
Amal Jyothi College,http://www.amaljyothi.ac.in
Ambassadors of Culture and Arts Troupe,http://www.usi.edu.ph
Ambedkar Institute of Technology,http://www.ait.delhigovt.nic.in/
Ambrose Alli University,http://www.aauekpoma.edu.ng/
Ambrose University College and Seminary,http://www.ambrose.edu/
American Academy of Art,http://www.aaart.edu
American Academy of Dramatic Arts,http://www.aada.org/
American Baptist College,http://www.abcnash.edu
American Career Institute,http://www.aci.edu
American College,http://www.pnac.org/
American College Dublin,http://www.amcd.ie
American College of Healthcare Sciences,http://www.achs.edu
American College of Management and Technology,http://www.acmt.hr/
American Conservatory of Music,http://www.americanconservatory.edu/
American Film Institute,http://www.AFI.com/
American Graduate School of Business and Economics,http://www.ags.edu/business-economics
American Heritage University of Southern California,http://www.amheritageuniv.net/index.php
American Indian College,http://www.aicag.edu/
American InterContinental University,http://www.aiuniv.edu/
American International College,http://www.aic.edu
American International University-Bangladesh,http://www.aiub.edu
American Jewish University,http://www.ajula.edu/
American Musical and Dramatic Academy,http://www.AMDA.edu
American Public University System,http://www.apus.edu
American Public University System,http://www.amu.apus.edu
American Public University System,http://www.apu.apus.edu
American River College,http://www.arc.losrios.edu
American Samoa Community College,http://www.amsamoa.edu/
American School of Warsaw,http://www.aswarsaw.org
American Sentinel University,http://www.americansentinel.edu/
American Sports University,http://www.americansportsuniversity.com
American University,http://www.american.edu
American University,http://www.uam.edu.ni/index2.htm
American University in,http://www.aubih.edu.ba/
American University in Bulgaria,http://www.aubg.bg/
"American University in Cairo, Law Department",http://www.aucegypt.edu/academics/dept/law/Pages/default.aspx
American University in Dubai,http://www.aud.edu/
American University of Antigua,http://www.auamed.org/
American University of Armenia,http://www.aua.am
American University of Beirut,http://www.aub.edu.lb
American University of Central Asia,http://www.auca.kg/
American University of Kuwait,http://www.auk.edu.kw/
American University of Nigeria,http://americanuniversitynigeria.org/
American University of Puerto Rico,http://www.aupr.edu
American University of Science and Technology,http://www.aust.edu.lb
American University of Sharjah,http://www.aus.edu/
American University of the Caribbean School of Medicine,http://www.aucmed.edu/
American-Ukrainian School of Computer Science,http://www.umcs.maine.edu/~aus
Američki Koledž Menadžmenta i Tehnologije,http://www.acmt.hr/
Američki univerzitet u Bosni i Hercegovini,http://www.aubih.edu.ba/
Amherst College,http://www.amherst.edu/
Amirkabir University of Technology,http://www.autnews.es/
Amirkabir University of Technology,http://aut.ac.ir/www/aut/main/
Amity Business School,http://amity.edu/abs/
Amity Institute of Biotechnology,http://www.amity.edu/aib
"Amity Law School, New Delhi",http://www.amity.edu/als
Amity School of Engineering & Technology,http://www.amity.edu/aset/
Amity University,http://www.amity.edu
"Amity Vishwavidhyala, Noida 125",http://www.amity.edu/
Amman Arab University,http://www.aau.edu.jo/Defaultar.aspx
Amoud University,http://amouduniversity.org/
Amrapali Institute,http://www.amrapaliinstitute.ac.in
Amravati,http://www.gcoea.ac.in/
Amravati University,http://www.sgbau.ac.in/index.htm
Amridge University,http://www.amridgeuniversity.edu/
"Amrita School of Engineering, Coimbatore Campus",http://engineering.amrita.edu/cb/
Amrita Vishwa Vidyapeetham,http://www.amrita.edu
Amsterdam University College,http://www.auc.nl
Amsterdam University of Applied Sciences,http://www.hva.nl/index.htm
Amur State University,http://www.amursu.ru
"An Coláiste Ollscoile, Baile Átha Cliath",http://www.ucd.ie
"An Coláiste Uí Ghríofa, Luimnigh",http://www.gcl.ie
An Giang University,http://www.agu.edu.vn
An Music School,http://www.an-tokyo.co.jp/
An-Najah National University,http://www.najah.edu/
Anadolu Üniversitesi,http://www.anadolu.edu.tr/en/
Anadolu University,http://www.anadolu.edu.tr/en/
Anaheim University,http://www.anaheim.edu/
Anáhuac Cancún University,http://www.facebook.com/universidad.anahuac.cancun.pagina.oficial/
Anahuac Mayab University,http://www.anahuacmayab.mx/
Anand Agricultural University,http://www.aau.in
"Anand Engineering College,Agra",http://www.aecagra.org
Ancilla College,http://www.ancilla.edu/
Andalas University,http://www.unand.ac.id
Anderson School of Management,http://www.mgt.unm.edu/
Anderson School of Theology,http://www.anderson.edu/sot/
Anderson University,http://www.andersonuniversity.edu/
Anderson University,http://www.anderson.edu/
Andhra Christian College,http://www.accollegeguntur.com
Andhra Medical College,http://amc.ap.nic.in/Alumni.html
Andhra Pradesh Open University,http://www.braou.ac.in
Andhra Pradesh Police Academy,http://appoliceacademy.gov.in/
Andhra University,http://www.andhrauniversity.info
Andhra University College of Arts and Commerce,http://www.andhrauniversity.info/arts/
Andhra University College of Engineering,http://andhrauniversity.info/engg/index.html
Andhra University College of Law,http://www.andhrauniversity.info/law/
Andhra University College of Pharmaceutical Sciences,http://www.andhrauniversity.info/pharmacy/
Andhra University College of Science and Technology,http://www.andhrauniversity.info/science/
Andong Institute of Information Technology,http://www.ait.ac.kr/
Andong National University,http://www.andong.ac.kr/
Andong Science College,http://www.andong-c.ac.kr/
Andover Newton Theological School,http://www.ants.edu/
Andrássy Gyula Budapesti Német Nyelvű Egyetem,http://www.andrassyuni.eu/
Andrássy University Budapest,http://www.andrassyuni.eu/
Andrés Bello Catholic University,http://www.ucab.edu.ve/
Andres Soriano College,http://www.andressorianocollege.com
Andrew Jackson University,http://www.aju.edu
Andrews University,http://www.andrews.edu
Angeles University Foundation,http://www.auf.edu.ph/
Angelicum,http://www.angelicum.edu.ph
Angelina College,http://angelina.edu/
Angelo State University,http://www.angelo.edu/
Angelo State University College of Business,http://angelo.edu/dept/business/
Angelo State University College of Education,http://angelo.edu/dept/ceducation/
Angelo State University College of Graduate Studies,http://angelo.edu/dept/grad_school/
Angelo State University College of Liberal Arts,http://angelo.edu/dept/liberal_arts/
Angelo State University College of Nursing and Allied Health,http://angelo.edu/dept/nursing_and_allied_health/
Angelo State University College of Sciences,http://angelo.edu/dept/sciences/
Angelos Bible College,http://www.angelosbiblecollege.org/
Angheliko,http://www.angelicum.edu.ph
Angkor University,http://www.angkor.edu.kh/index.html
Anglia Ruskin University,http://www.anglia.ac.uk
Anglican College London,http://www.angliancollege.co.uk/
Anglo-American University,http://www.aauni.edu/
Anglo-americká vysoká škola,http://www.aauni.edu/
Anhembi Morumbi University,http://www.anhembi.br
Anhui Medical University,http://www.ahmu.edu.cn/
Anhui Polytechnic University,http://www.auts.edu.cn/
Anhui University,http://www.ahu.edu.cn/
Anhui University of Architecture,http://www.aiai.edu.cn/
Anhui University of Finance and Economics,http://english.aufe.edu.cn/index.shtml
Anhui University of Science and Technology (AUST),http://www.aust.edu.cn/
Anhui University of Technology,http://www.ahut.edu.cn/
Anhui University of Traditional Chinese Medicine,http://www.ahtcm.edu.cn/
Animation Mentor,http://www.animationmentor.com
Ankara Üniversitesi,http://www.ankara.edu.tr/
